92,0.279569892,5.569892473,21.3655914,31,0,19,1,1817,24,1048,122,47,0,30,3,21,0,14,0,23.8,0.2,1,45.2,400,36,1,36.2,1578,68,100,2016,0
87,0.287356322,8.563218391,20.85057471,12,2,9,2,304,19,104,74,40,2,13,8,41,2,12,9,33,0,1,53,900,0,1,43,617,68,110,756,1
92,0.279569892,0.52688172,22.61290323,245,2,167,9,5033,125,2943,602,353,9,218,28,729,25,405,107,37,0.2,2,76,200,40,1,7,326,23,110,1044,0
92,0.279569892,1.107526882,22.50537634,5,0,2,0,3477,93,2134,241,49,5,38,5,38,5,31,5,33.4,0,1,69,360,86,1,7,669,106,90,2279,0
80,0.259259259,2,20.49382716,70,0,40,0,1837,17,1156,54,156,1,86,1,92,2,53,3,31,0,2,81,200,70,0,27.8,577,106,90,2092,0
78,0.282051282,3.038461538,17.82051282,74,1,46,4,2120,62,1408,149,125,2,85,5,136,3,94,4,21,0,1,46,0,50,1,14.2,716,68,62,2214,0
90,0.285714286,2.472527473,22,132,2,84,8,8840,318,5385,994,346,9,212,45,230,9,113,48,21,0,2,64,500,0,1,41,1556,68,62,1924,0
92,0.279569892,0.279569892,22.93548387,105,0,63,1,5047,127,2884,525,680,16,414,55,309,4,173,24,58,0.2,2,70,300,10,1,35.6,441,26,90,782,1
70,0.281690141,3.042253521,21.81690141,56,2,36,1,4105,68,2491,226,179,6,115,3,126,5,79,3,29,0,2,43,300,30,0,28.6,675,23,100,706,0
5,0.4,4.6,21.6,11,0,3,4,149,11,46,38,16,1,2,5,11,0,1,3,50,0.4,1,4,400,0,1,14,9,29,62,1238,1
74,0.266666667,7.92,21.22666667,161,10,40,71,9758,485,3076,3152,240,16,64,93,162,7,36,71,53,1,2,7,400,0,1,43,595,29,100,2031,1
39,0.333333333,7.41025641,18.43589744,16,1,12,1,1522,28,1024,56,14,1,11,1,8,0,4,0,29,0,2,35,600,50,1,15.2,475,106,90,782,0
36,0.277777778,10.91666667,18.58333333,104,6,18,40,469,39,92,190,72,3,5,30,44,1,1,18,32,1,1,88,600,0,1,29.2,413,23,222,73,1
89,0.288888889,2.044444444,22.4,136,11,65,30,10865,513,4497,2750,576,33,196,176,380,17,142,121,21,0,2,80,800,0,1,7,365,68,216,454,0
89,0.277777778,3.966666667,22.6,73,1,39,4,1814,45,950,192,152,0,79,7,125,2,64,8,59,0,2,56,0,10,0,43,237,29,100,1126,1
55,0.290909091,7.672727273,21.09090909,159,4,64,23,1635,39,609,305,140,5,54,23,153,5,51,22,47,0,1,31,800,0,1,37,54,29,110,190,1
92,0.279569892,1.892473118,22.04301075,142,6,98,9,3752,86,2449,320,174,6,117,12,159,4,107,12,29,0,1,70,500,0,1,50,259,73,40,490,0
31,0.25,9.46875,19.625,47,0,26,2,1880,50,1088,217,72,1,47,5,20,0,12,1,28,0,1,35,700,0,1,43,702,9,90,1610,0
92,0.279569892,3.892473118,20.98924731,60,7,20,25,1788,97,800,393,97,7,36,30,101,6,39,31,19,1,1,63,700,0,1,12,310,68,62,81,0
59,0.271186441,5.542372881,21.74576271,267,21,141,40,1766,108,921,280,279,18,148,33,63,2,29,11,23,0,1,13,600,40,1,43,769,62,216,554,0
92,0.279569892,3.731182796,22.27956989,234,11,101,60,7203,308,2981,1805,323,10,98,99,128,4,40,34,36,1,2,66,200,0,1,7,592,68,216,2041,1
55,0.232142857,4.910714286,17.35714286,112,5,64,14,1294,36,790,98,63,2,29,6,9,0,6,0,29,0,2,64,100,150,1,43,551,106,90,2135,0
53,0.314814815,10.68518519,17.09259259,26,0,13,6,941,35,484,175,38,0,13,10,52,3,28,14,30,0,1,52,0,0,1,28.6,664,23,100,845,0
91,0.27173913,1.836956522,22.5326087,27,1,17,3,2160,45,1266,189,83,3,41,11,45,1,20,10,24,0,2,63,600,0,1,43,696,106,90,782,0
71,0.338028169,7.676056338,18.18309859,150,5,55,29,6124,264,2007,1437,231,9,72,52,136,4,43,47,35,0,2,114,500,0,0,7,118,30,100,1974,1
92,0.279569892,2.430107527,22.78494624,89,4,59,3,7101,250,4801,574,231,5,146,15,53,1,34,3,21,1,2,78,500,0,1,43,594,68,216,1436,0
20,0.3,7.7,17.95,101,8,30,36,430,35,159,144,103,8,22,46,64,4,15,28,53,1,1,35,400,10,1,8.2,53,68,100,1055,1
27,0.178571429,10.25,13.60714286,28,0,17,1,683,23,443,55,18,0,7,0,63,1,43,1,42,0,2,78,300,40,1,27.8,485,68,216,1267,1
13,0.384615385,10.30769231,17.30769231,51,7,10,29,1680,89,575,618,50,7,11,26,56,6,12,34,36,1,2,46,900,0,1,22.2,443,106,90,1146,1
77,0.269230769,7.217948718,18.07692308,15,0,8,0,991,9,597,40,62,3,27,0,29,0,9,0,33,0,2,35,600,190,0,7,485,29,100,1801,1
86,0.287356322,4.586206897,21.50574713,16,1,12,0,867,24,499,83,77,4,53,7,106,0,53,23,28,0,1,8,500,10,1,43,629,66,62,2126,0
24,0.291666667,1.125,22.41666667,10,0,3,1,743,19,404,96,66,1,39,5,39,1,22,1,48,0,2,53,100,0,1,28.8,49,73,216,726,0
89,0.288888889,2.655555556,22.05555556,165,4,93,25,7268,334,4050,1038,288,14,137,55,244,14,133,33,51,0,1,31,0,0,1,21.4,231,74,216,1196,1
74,0.293333333,8.826666667,16.62666667,81,7,21,28,3818,237,1298,1245,140,14,41,46,103,8,36,28,58,0,1,68,600,0,1,21.6,592,68,216,2041,1
52,0.245283019,4,21.28301887,113,5,87,3,3875,91,2685,200,56,2,45,1,96,3,67,5,28,1,2,57,600,0,1,21.4,1379,68,216,614,1
92,0.279569892,3.860215054,22.5483871,175,2,117,13,4442,108,2450,629,105,1,56,19,49,1,27,12,29,0,2,68,500,0,1,43,646,9,90,2135,0
80,0.325,12,20.4875,59,0,29,13,1891,85,771,495,55,2,18,11,25,1,5,8,48,1,2,48,300,0,1,7,401,68,62,1314,1
79,0.275,3.2625,21.475,125,3,66,16,9403,302,4784,1501,121,4,48,31,90,2,32,28,40,0,2,57,600,30,1,7,157,68,216,202,0
92,0.279569892,8.225806452,20.90322581,126,3,68,19,3885,128,1528,882,177,8,53,62,77,5,24,23,46,0.4,2,14,0,0,0,7,234,29,100,1126,1
69,0.214285714,10.51428571,19.14285714,18,0,8,4,1024,62,558,186,36,3,22,6,14,1,8,2,21,0,1,10,200,10,1,35.8,676,97,216,454,1
52,0.301886792,9.603773585,19.56603774,31,2,9,10,511,26,184,158,76,3,18,34,44,2,8,19,31,0,1,33,900,0,1,21.4,338,73,216,1196,1
90,0.288888889,2.155555556,22.56666667,43,0,33,2,1701,58,1105,164,79,3,53,6,52,0,34,0,19,0,2,14,800,720,1,7,548,29,62,86,0
89,0.277777778,1.433333333,22.72222222,340,6,214,29,5002,128,2907,542,784,11,474,71,273,2,170,25,31,0,1,71,800,180,1,35.8,593,68,110,1089,0
81,0.317073171,12.43902439,20.54878049,184,8,38,91,5301,314,1190,2450,228,8,39,113,370,15,56,222,52,1,2,65,300,0,1,6.2,631,68,216,726,1
45,0.311111111,2.755555556,21.42222222,269,12,77,70,4910,203,1738,1346,339,13,83,99,312,13,91,81,36,0.4,1,8,700,0,1,2,47,29,110,644,1
91,0.285714286,3.153846154,21.96703297,304,8,159,53,7117,288,3573,1241,368,12,176,86,163,4,86,41,58,0,2,19,900,10,0,21.4,944,29,40,814,1
6,0.333333333,14,18.5,26,3,21,0,193,6,134,13,29,3,18,3,29,3,24,2,60,0,2,10,800,70,1,20,80,29,62,86,1
87,0.261363636,2.818181818,21.57954545,31,0,14,6,2608,83,1750,165,33,1,25,3,12,0,8,1,30,1,1,58,100,10,1,37.2,811,41,216,1473,1
74,0.266666667,4.453333333,19.16,18,1,13,0,4535,175,3062,372,52,4,32,11,30,1,23,3,22,0,1,35,300,40,1,28.4,180,106,90,237,0
34,0.2,10.8,17.97142857,133,2,89,9,4668,164,2456,883,229,11,104,60,146,7,48,55,30,0,1,25,0,10,0,12,397,58,90,782,1
75,0.302631579,2.684210526,21.88157895,134,14,61,22,3111,194,1604,491,188,19,83,30,290,30,168,51,57,0,1,49,800,0,1,12,241,68,62,254,1
7,0.285714286,15.85714286,16.14285714,17.2,0.2,7.2,2,7,0,2,0,25,0.6,8,3.4,2,0,1,0,63,1,2,5,600,40,0,20.6,268,29,100,769,1
27,0.296296296,5.851851852,12.66666667,121,4,51,28,356,17,125,92,91,4,34,23,68,3,21,22,61,0,2,32,100,0,1,35.8,1022,23,62,1460,1
61,0.295081967,5.262295082,21.98360656,165,7,80,26,2534,98,1135,527,175,8,66,37,125,5,53,33,41,0,2,71,600,10,1,14.2,532,68,62,791,0
48,0.291666667,1.729166667,22.5,15,0,7,2,455,8,247,58,280,14,81,96,331,17,88,117,30,0,2,58,400,10,0,21.4,1320,106,90,1610,0
81,0.283950617,1.802469136,21.67901235,132,1,99,5,4490,76,2942,243,210,3,156,5,157,2,91,12,23,0,2,112,100,0,0,43,2233,68,216,1608,0
92,0.279569892,0.956989247,22.29032258,83,3,53,11,6050,263,3484,828,126,3,73,19,149,3,97,13,51,0,1,22,100,20,1,28.8,150,30,90,782,1
84,0.282352941,3.905882353,20.22352941,20,0,13,1,411,9,250,33,28,0,15,3,26,1,17,3,26,0,2,59,400,0,1,7,688,68,62,1478,0
23,0.304347826,9.130434783,18.82608696,155,5,84,18,576,14,291,115,98,3,46,20,163,9,83,39,58,0,1,56,900,0,1,44.4,56,68,81,587,1
12,0.333333333,1,22.83333333,21,0,10,1,254,1,139,8,25,0,13,1,28,0,12,2,29,0,1,59,0,10,1,7,296,68,62,316,0
9,0,11.11111111,15.22222222,69,0,47,2,908,18,627,50,65,2,47,2,51,1,34,0,24,0.2,1,43,300,20,0,35.2,68,9,90,83,0
3,0,16.66666667,16.66666667,5,0,2,0,26,0,11,5,7,0,3,1,7,0,2,1,18,0.4,1,10,100,10,1,14.2,109,64,62,1970,1
85,0.305882353,6.235294118,19.70588235,13,0,7,1,2008,62,1138,218,66,3,43,11,143,1,81,10,29,0,1,65,500,0,1,43,542,68,100,927,1
61,0.290322581,8.225806452,18.72580645,143,7,24,73,3348,91,940,1211,255,8,34,131,54,2,10,22,35,1,2,25,600,0,0,7,280,66,100,769,1
12,0.166666667,6.583333333,18.08333333,24,2,5,4,247,19,88,66,23,3,6,6,6,1,3,2,21,0.8,1,5,100,0,1,28.6,303,88,90,2279,1
91,0.282608696,2.782608696,22.22826087,1,0,0,0,936,18,532,43,32,0,17,1,166,6,104,11,27,0,2,18,600,0,0,37.2,167,26,90,1571,0
16,0.3125,7.5625,18.9375,79,6,23,35,728,34,189,277,159,7,30,61,80,5,16,36,61,0,1,20,800,10,1,7,490,73,110,1095,1
92,0.279569892,0.935483871,22.52688172,6,0,5,1,3461,96,1940,332,22,1,10,1,124,2,60,11,36,0,1,45,300,10,1,35,301,68,216,1059,1
30,0.3,0.7,21.53333333,96,6,30,36,721,51,229,242,173,13,55,64,43,3,15,20,38,0,2,43,800,0,1,7,51,74,216,1729,1
92,0.279569892,5.483870968,22.58064516,200,9,83,47,14614,602,6397,3303,259,14,100,63,174,6,55,51,36,1,2,40,100,0,0,30,185,106,90,2135,1
92,0.279569892,1.935483871,22.6344086,27,0,17,0,2887,63,1879,161,66,2,41,1,51,0,25,0,20,0,2,69,200,0,0,7,416,106,90,1610,1
84,0.305882353,2.905882353,22.27058824,100,3,60,4,705,15,389,82,95,4,39,7,65,0,26,6,22.4,0,2,39.2,380,0,0,28.6,639,9,90,782,0
83.8,0.279182596,3.235636261,21.69040422,228,0,156,5,1802,10,1124,63,133,0,80,3,34,0,23,0,39,0,1,33,800,0,1,21.4,17,106,90,1610,0
52,0.288461538,6.75,20.82692308,218,7,115,31,1885,77,852,450,148,3,50,40,43,0,6,12,40,0,2,64,200,0,1,15.6,415,68,100,2245,0
89,0.288888889,5.533333333,22.3,14,1,6,1,1968,93,1130,258,37,4,21,4,42,2,27,3,18,0,2,56,600,0,1,43,323,106,90,702,0
26,0.346153846,6.615384615,16.19230769,9,0,3,2,568,26,266,109,25,3,16,3,70,1,42,11,23,0,1,42,100,60,1,7,75,23,62,1447,0
83,0.273809524,8.869047619,18.89285714,30,0,19,0,3019,107,2042,246,67,3,50,4,52,1,29,2,37,0,2,38,400,110,1,7,661,106,216,1046,1
86,0.298850575,10.2183908,20.33333333,22,0,3,8,1260,100,362,371,80,4,15,34,72,3,19,23,39,1,1,37,800,0,1,17.8,147,68,216,1698,1
43,0.255813953,10.1627907,19.58139535,155,4,70,50,2064,56,702,626,237,10,84,79,102,4,33,37,41,1,2,9,600,10,1,7,198,29,62,1870,1
86,0.298850575,3.609195402,19.51724138,47,1,26,3,1431,56,631,296,46,2,11,10,30,1,8,6,49,1,1,47,400,0,1,3,219,68,216,1717,0
75,0.276315789,2.342105263,22.02631579,50,3,35,6,1570,42,943,145,86,6,44,12,128,7,68,23,23,0,2,80,500,10,0,21.4,255,106,90,592,0
28,0.285714286,7.107142857,21.92857143,186,5,94,29,1282,51,565,255,157,5,77,33,204,6,87,44,44,1,2,27,100,0,1,27.8,618,64,216,1831,1
83,0.285714286,4.357142857,20.83333333,86,3,52,11,3812,111,2134,428,90,1,49,5,58,1,32,4,24,0,1,66,400,210,1,7,616,68,216,575,1
91,0.282608696,4.913043478,19.94565217,15,1,10,1,530,5,309,45,34,2,21,1,70,2,48,3,26,0,1,13,800,10,1,7,580,29,216,436,0
87,0.284090909,5.568181818,21.52272727,14,0,8,0,1169,25,619,124,28,1,14,2,116,2,53,10,65,0,2,30,0,0,1,43,260,68,110,159,1
90,0.288888889,2.377777778,22.61111111,25,1,12,2,2122,66,1120,273,65,2,34,6,96,0,51,11,22,1,1,67,0,0,1,21.4,812,106,90,782,1
92,0.279569892,6.333333333,22.60215054,66,1,36,7,4021,109,2142,416,55,3,22,13,121,4,72,11,48,0,1,9,900,0,1,7,203,29,62,242,1
72,0.305555556,9.652777778,17.23611111,109,6,50,30,3150,116,1391,738,132,4,47,37,51,1,13,17,46,1,2,19,700,0,1,40,384,73,216,2138,1
20,0.25,5.3,21.15,167,6,114,16,3912,114,2636,307,342,12,233,26,345,11,267,23,18,0,2,54,200,20,1,35.8,46,73,216,2041,0
12,0.333333333,14.16666667,17.33333333,10,0,3,0,142,2,83,3,49,1,25,2,32,1,17,2,28,0,2,53,700,0,1,22.4,427,68,62,242,0
33,0.303030303,3.878787879,20.33333333,112,2,70,8,2223,119,1135,423,180,13,103,28,174,8,101,24,54,0,2,70,100,50,1,7,591,68,62,1011,1
25,0.32,3.28,22.24,23,1,13,0,806,5,505,19,32,0,22,0,67,0,42,2,50,0,0,34,200,0,0,28.6,50,106,90,1610,1
72,0.236111111,7.652777778,18.33333333,51,3,21,6,1014,35,449,127,41,3,20,3,17,2,9,1,33,0,2,15,600,0,1,3,134,29,47,2058,0
86,0.287356322,0.701149425,22.36781609,55,3,27,10,2051,72,1233,210,94,4,52,13,107,6,58,14,55,0,2,68,500,160,0,27,643,106,90,1892,0
89,0.277777778,0.266666667,22.47777778,20,1,10,1,1560,46,924,146,84,4,49,7,81,5,51,9,23,0,1,68,100,0,1,7,590,68,100,1114,0
91,0.282608696,10.60869565,20.2173913,315,11,172,45,4418,167,1819,1141,683,28,211,238,205,11,55,74,68,1,2,66,700,0,1,43,658,68,216,968,1
16,0.4375,10.5,15.25,13,1,11,1,143,8,83,29,22,1,16,3,23,1,12,4,22,0.2,2,13,100,40,1,27.4,52,29,216,2041,1
22,0.347826087,10.69565217,12.56521739,76,1,54,1,339,3,213,7,22,0,15,1,30,0,20,1,39,0,2,49,700,130,1,14.2,595,68,216,618,0
88,0.269662921,6.887640449,21.1011236,22,0,9,1,908,24,478,97,27,1,9,5,29,0,10,2,22,0,1,61,900,0,1,43,848,68,62,79,0
90,0.263736264,3.703296703,22.04395604,79,6,43,11,2820,116,1389,482,147,7,66,33,189,12,66,59,23,0,1,29,300,10,1,43,663,62,216,962,0
13,0.384615385,8,17.69230769,31,1,7,10,204,13,74,58,23,1,4,8,9,1,4,1,36,0,1,9,500,80,1,20.2,66,58,90,782,1
88,0.280898876,6.988764045,19.95505618,10,0,6,0,1001,32,517,126,28,0,11,2,44,1,28,2,23,0,1,38,300,0,1,28.6,655,68,216,436,0
92,0.279569892,3.161290323,20.4516129,7,0,3,2,985,40,504,179,47,4,20,12,59,2,29,9,28,0,1,48,200,20,1,7,311,73,100,706,1
86,0.264367816,11.22988506,20.06896552,230,13,69,79,1653,94,447,719,157,8,34,73,94,5,17,51,36,1,2,68,800,0,1,43,608,68,216,2033,1
56,0.285714286,0.767857143,22.14285714,99,6,69,11,3014,200,1647,481,87,7,58,12,95,6,57,15,53,0,2,26,500,0,1,28.6,1527,106,90,782,1
83,0.273809524,7.107142857,17.21428571,18,0,8,5,3482,184,1849,486,170,11,90,23,32,3,14,7,54,0,2,13,300,0,1,36,124,6,62,335,1
92,0.279569892,1.086021505,22.68817204,57,0,41,2,3199,67,1929,269,124,3,69,14,203,4,123,17,29,0,2,63,0,230,1,43,1152,68,216,1934,0
39,0.256410256,9.615384615,15.87179487,51,1,23,6,307,14,102,83,32,0,10,8,26,0,7,5,32,0,1,24,900,0,1,14,81,78,62,791,1
8,0.5,9.25,17,11,0,10,0,233,6,143,13,30,1,22,1,55,2,18,22,23,0,2,18,500,20,0,7,689,73,62,2126,0
91,0.282608696,3.347826087,21.91304348,41,5,25,5,1752,65,1034,179,105,6,60,12,121,5,71,15,41,1,2,29,500,10,1,7,611,29,216,1804,1
43,0.318181818,15.27272727,16.04545455,14,1,1,8,1015,41,400,275,30,2,5,18,55,4,17,29,45,1,2,30,900,50,1,43,462,64,62,2036,1
68,0.260869565,3.333333333,22.08695652,159,5,104,10,5248,160,3201,548,322,11,201,33,205,7,133,15,25,0,2,80,800,0,1,43,551,106,90,782,0
91,0.282608696,4.489130435,21,40,2,22,1,2718,66,1669,183,109,1,57,8,221,5,129,14,28,0,2,79,700,0,1,22.4,512,68,216,2150,0
86,0.287356322,1.620689655,22.36781609,104,4,64,15,5643,256,2940,1019,146,7,87,28,119,9,78,14,50,0,1,75,300,0,1,7,420,68,62,1205,1
92,0.279569892,4.88172043,20.51612903,6,0,5,0,315,4,176,15,17,0,12,2,12,0,7,0,34,0,2,22,900,0,1,43,714,73,110,278,0
88,0.292134831,2.08988764,22.23595506,363,12,233,33,4554,136,2612,580,491,12,279,66,291,10,166,52,31,0,1,80,0,40,1,8,171,68,100,706,0
47,0.340425532,9.531914894,19.59574468,69,5,17,18,711,39,223,207,85,10,21,34,40,4,11,16,27,0,1,14,200,0,1,7,396,66,62,2269,1
80,0.296296296,12.40740741,20.71604938,138,4,42,45,2902,132,1104,783,145,6,42,41,166,7,47,63,49,0.4,2,109,400,20,0,20.8,225,29,62,283,1
86,0.275862069,1.126436782,22.3908046,279,12,180,33,4922,131,2851,575,368,11,204,44,285,13,168,38,22,0,1,14,600,0,1,7,365,30,90,1277,0
29,0.344827586,9.344827586,16.27586207,17,1,10,1,526,33,307,56,28,0,11,1,15,1,7,2,63,0,1,9,700,0,0,28.6,432,68,100,949,0
77,0.311688312,3.051948052,21.07792208,131,1,100,2,2182,104,1382,212,177,8,126,6,71,6,51,6,44,0,1,11,100,10,1,22.8,501,29,62,1314,1
35,0.285714286,7.285714286,19.14285714,416,27,177,94,3577,192,1532,918,544,34,185,172,401,21,125,135,49,0,1,77,800,0,1,22.6,617,68,100,1974,1
89,0.277777778,2.066666667,22.42222222,85,0,52,3,5041,68,3008,382,165,1,95,6,350,3,194,27,34,0,2,66,300,10,1,28.6,418,106,90,1610,1
55,0.309090909,7.036363636,21.34545455,239,20,117,35,8057,575,3216,1957,261,21,111,37,161,13,71,25,26,0.2,2,43,900,0,1,16.6,84,73,42,7,1
89,0.288888889,7.433333333,15.2,3,0,0,1,228,11,73,68,13,3,3,3,5,1,1,3,41,0,1,22,200,0,1,7,316,73,62,1793,1
88,0.292134831,4.820224719,19.91011236,148,12,44,55,1570,104,537,469,137,11,38,41,78,3,19,24,19,0,1,62,800,0,1,31.2,514,73,39,839,0
14,0.214285714,7.357142857,14.92857143,111,3,74,6,2243,91,1437,211,120,6,81,7,59,1,43,4,33,0,1,59,800,0,1,23.4,615,106,90,2135,1
92,0.279569892,0.784946237,22.75268817,83,1,34,16,5830,181,3150,827,203,3,109,26,159,4,80,27,34,0.2,1,69,100,1440,1,32.6,381,68,216,1847,0
86,0.264367816,6.563218391,21.20689655,70,1,29,12,2217,94,825,644,191,6,63,66,104,3,40,38,29,1,2,45,800,0,1,12,221,68,62,775,1
76,0.289473684,2.868421053,21.56578947,45,1,35,0,351,8,221,18,48,2,32,1,126,5,86,7,22,0.4,2,55,600,140,0,19.8,111,106,90,782,0
91,0.282608696,4.282608696,22.06521739,29,3,14,4,3542,202,1355,918,84,12,29,21,63,12,21,22,44,0.4,1,21,700,0,1,29.6,276,68,100,1074,0
91,0.27173913,7.532608696,20.72826087,49,2,31,5,2038,59,1101,275,90,3,42,20,75,9,41,11,28,0,1,20,0,10,1,28.6,1531,66,62,527,1
54,0.296296296,9.462962963,17.55555556,83,1,61,2,1063,16,673,42,49,1,28,2,74,2,44,0,33,0,2,54,800,400,0,43,507,26,90,592,1
9,0.333333333,12.22222222,16.11111111,32,1,17,5,374,3,209,26,35,0,15,5,36,0,17,4,33,0,2,84,400,0,1,7,1451,68,100,1540,0
15,0.266666667,10.4,19.26666667,48,1,8,17,452,29,138,158,35,0,1,11,46,4,9,16,58,0.2,2,56,500,0,1,7,47,68,100,1481,0
28,0.285714286,11.42857143,18.75,67,0,38,11,2141,83,972,527,98,0,40,30,94,0,39,33,47,0,2,20,500,0,1,16.8,248,68,62,864,1
30,0.233333333,9.7,13,123,4,57,11,679,28,257,144,65,3,23,10,18,3,9,1,63,0,2,47,400,0,1,43,430,68,100,2245,1
89,0.266666667,1.455555556,21.5,277,4,191,5,5121,150,2722,639,1602,35,952,171,606,9,372,41,41,0,1,72,300,0,0,28.6,228,68,100,845,1
89,0.266666667,1.211111111,22.81111111,65,1,37,2,8519,115,5674,335,214,1,145,9,185,1,110,11,24,0,2,95,500,30,1,21.4,576,106,90,1610,0
89,0.288888889,1.333333333,22.33333333,83,3,36,16,2537,50,1524,208,163,6,81,23,110,3,62,12,22,0,2,66,0,10,1,43.2,1833,68,62,1429,0
27,0.259259259,11.92592593,19.85185185,60,1,16,18,748,37,167,268,90,1,13,34,42,0,4,15,58,1,2,40,0,610,1,3,307,29,100,1974,1
24,0.375,16.70833333,17.33333333,1,0,0,0,103,5,43,15,5,0,0,0,3,0,0,0,35,0,2,8,400,10,0,7,515,29,216,1242,1
88,0.292134831,1.359550562,22.21348315,86,2,49,9,2050,78,1018,295,108,3,48,12,127,5,65,13,31,0,1,81,800,20,0,15.2,884,9,90,1402,0
47,0.255319149,11.85106383,19,33,2,22,3,2722,114,1469,357,44,2,21,6,85,5,34,14,20,0,1,56,100,0,1,43,575,73,216,85,1
7,0.142857143,13.28571429,14.14285714,108,5,46,15,479,17,209,92,19,3,7,4,9,2,5,1,60,0.2,1,43,700,0,1,16.8,277,68,216,2150,1
80,0.271604938,2.444444444,20.9382716,118,3,77,7,1916,54,1275,116,169,5,117,12,96,1,69,6,18,0,2,80,200,0,1,43.2,380,29,62,1460,0
78,0.303797468,1.658227848,20.6835443,268,3,185,16,4603,139,2669,662,451,12,297,35,427,15,208,94,23,0,2,65,100,0,1,43,637,106,90,782,0
69,0.275362319,11.1884058,19.63768116,38,2,29,3,1236,60,665,185,113,2,65,11,54,1,26,5,24.8,0,2,59.4,420,118,1,30,842,68,100,289,1
77,0.282051282,1.243589744,20.64102564,45,1,26,6,2776,52,1611,220,81,2,48,4,47,0,27,0,31,0,1,68,800,420,0,36.8,597,26,90,1407,0
11,0.181818182,13.45454545,16,3,0,1,1,78,3,35,14,5,0,1,1,6,0,2,2,68,0.4,2,29,400,0,1,21.4,54,68,110,1058,1
76,0.285714286,4.675324675,21.03896104,24,1,16,2,1813,31,1086,169,74,2,40,3,79,2,42,5,25,0,1,44,900,0,1,35.8,1413,106,90,592,1
92,0.279569892,5.268817204,22.32258065,424,4,273,17,12147,239,6364,1604,726,15,395,87,119,0,67,7,20,0,2,71,800,0,1,43,434,73,216,561,0
33.6,0.288457854,10.7000439,18.77796536,8,2,3,4,23,5,8,12,10,2,3,5,5,1,2,3,49,0.6,2,7,600,30,1,18.6,21,68,62,830,1
81,0.268292683,4.073170732,20.17073171,38,4,21,6,1780,92,1088,252,73,7,43,8,45,5,27,6,27,1,2,17,100,0,1,14.2,819,23,219,1749,1
6,0,9.5,18.16666667,8,0,4,2,36,2,17,5,11,1,3,3,18,1,3,5,51,0.2,2,1,600,50,0,29.8,7,29,62,2283,1
92,0.279569892,2.430107527,22.70967742,19,0,7,2,1303,9,547,66,46,0,17,3,58,0,23,0,31,0,1,14,0,30,0,28.6,649,30,90,782,0
91,0.282608696,5.52173913,21.20652174,26,0,15,0,1154,28,710,93,64,0,38,0,78,0,46,2,32,0,2,101,200,0,0,29.6,382,68,216,1704,1
36.2,0.264433384,6.492885788,18.91161134,37,0,31,2,621,17,390,42,78,1,53,1,75,0,48,4,30,0,1,58,200,10,0,20.8,30,30,90,782,0
41,0.301404174,12.19221379,17.97721695,1,0,0,0,4,0,0,1,22.4,1,12.8,2.8,2,0,0,0,31,0,1,10,600,0,1,7,619,37.2,119.2,969.8,1
68,0.279411765,8.294117647,19.25,104,1,35,28,573,18,242,145,172,5,56,55,23,0,5,14,35,0.2,1,38,700,0,0,15.2,578,68,62,1314,0
13,0.384615385,12.76923077,18.53846154,30,2,10,6,75,4,25,18,17,0,4,4,13,0,2,3,38,1,2,23,500,10,1,15.2,44,73,100,256,1
74,0.28,4.666666667,17.92,7,0,3,2,1166,8,759,56,35,0,24,1,57,1,33,8,21,0,2,54,700,30,1,43.2,686,68,216,475,1
8,0.25,11.875,14.625,20,0,12,2,103,2,67,7,16,0,12,1,17,0,8,1,69,0.6,2,12,800,0,1,29,154,73,62,129,1
72,0.273972603,4.493150685,14.97260274,136,4,78,26,3560,107,2095,354,184,12,104,30,102,5,57,16,26,0,1,79,100,0,1,35,488,106,90,782,0
70,0.3,7,20.07142857,112,7,61,21,3647,152,1513,912,129,7,44,30,143,8,68,26,25,0.6,1,67,300,10,1,22.8,245,73,100,1851,1
35,0.285714286,5.057142857,21.4,249,10,88,68,1426,69,540,401,184,11,43,79,181,9,60,51,32,1,1,55,700,0,1,15.6,471,23,62,2272,1
91,0.282608696,2.402173913,20.93478261,255,5,185,18,5650,213,3752,606,492,18,325,53,402,12,279,34,28,0,1,71,700,10,0,12,209,9,90,1444,0
6,0.333333333,13.5,18,1,0,0,0,25,0,8,0,4,0,0,0,3,0,0,0,32,0,2,6,200,0,1,15,204,23,62,545,0
5,0.2,6,16.2,20,0,5,8,57,0,17,19,26,0,5,12,13,0,3,4,67,0.2,1,2,0,50,1,15.2,6,30,90,1077,1
86,0.298850575,1.367816092,22.37931034,71,1,40,3,1882,42,1109,136,109,2,59,4,199,4,124,7,31,0,2,81,500,0,1,16.8,387,68,216,659,1
89,0.288888889,2.7,22.43333333,65,4,37,5,2760,29,1739,148,155,3,90,6,151,1,88,3,33,0,2,77,600,100,0,22.4,397,106,90,327,1
92,0.279569892,1.720430108,22.12903226,87,3,47,5,5753,71,3398,336,70,1,37,5,214,0,115,13,26,0,2,82,700,0,1,43,374,68,110,539,0
43,0.279069767,1.186046512,22.6744186,135,4,73,17,3578,124,1911,488,233,9,125,33,82,4,41,16,27,0,2,70,800,20,1,27.8,75,9,90,1610,1
47,0.255319149,6.70212766,16.27659574,32,2,17,5,2347,103,789,467,34,3,17,5,44,3,16,5,23,0.6,1,11,300,0,1,35.8,76,30,90,1077,1
